formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
20/02/2025,1.4982743862825477e+07,4270,544,76431,131859.60358820925
19/02/2025,1.4074854230422584e+07,4529,595,74000,126935.62654276722
18/02/2025,1.4039699845743457e+07,4297,526,68980,126485.69682577951
17/02/2025,1.3677493567260852e+07,4289,584,78517,123993.09491300529
16/02/2025,1.3849634203726755e+07,4017,514,72699,123757.84709749107
15/02/2025,1.890735798774035e+07,4244,616,73649,165491.49452177336
14/02/2025,3.9506279468713805e+07,5354,871,96076,339052.0627943548
13/02/2025,2.5230561549420126e+07,5589,1042,97194,222316.53732919897
12/02/2025,3.3320962027022704e+07,6158,1211,120859,292997.9968784775
11/02/2025,4.019113634903302e+07,6348,1331,139545,353356.2093859484
10/02/2025,5.1393177516580045e+07,6435,1287,136999,438178.3669204747
09/02/2025,3.883610772552194e+07,5598,869,114912,343782.7991168213
08/02/2025,1.928760916388132e+07,4862,809,87573,170052.1789560906
07/02/2025,2.5596868050138626e+07,5620,982,105517,222189.35784202043
06/02/2025,2.2162619285777807e+07,5687,1003,98567,192656.36796572024
05/02/2025,3.536164188267297e+07,6643,1318,130464,305813.50231326575
04/02/2025,4.0842078471703336e+07,6326,1243,130186,359216.3596919441
03/02/2025,2.667344937579965e+07,5446,928,118759,237054.38069128073
02/02/2025,1.941090722373544e+07,4833,675,88395,169513.4028034527
01/02/2025,3.953704811595955e+07,6364,1323,137027,341236.9335782778
31/01/2025,6.559796436508402e+07,8099,2192,190692,567480.3483784056
30/01/2025,1.1221660697316237e+08,8053,1991,220011,965713.5702983048
29/01/2025,5.323026853057319e+07,6818,1628,152364,464516.7328238633
28/01/2025,5.81997283152643e+07,7036,1892,165325,505867.2774738946
27/01/2025,5.8291079326168016e+07,6648,1419,160603,513780.5532687567
26/01/2025,6.129386576949846e+07,6142,1171,153684,530597.3985551745
25/01/2025,5.774368146297152e+07,6203,1314,140858,504046.99842684134
24/01/2025,7.70180811987439e+07,7045,1703,160352,673818.5061531252
23/01/2025,9.31805265964891e+07,7019,1704,176536,811480.255316133
22/01/2025,5.111493676005665e+07,6248,1575,125607,447398.00180898566
21/01/2025,6.312897801078956e+07,6041,1413,131213,548635.1222438399
20/01/2025,7.231855430827256e+07,6516,1544,139550,622265.2783416896
19/01/2025,6.298655889275435e+07,6459,1671,118570,535662.7653685173
18/01/2025,4.585964422942897e+07,5792,1489,94712,403440.3467955927
17/01/2025,2.87525049303863e+07,4964,1201,86678,247446.124708391
16/01/2025,2.6552632969625734e+07,4928,1074,94031,231462.61592402495
15/01/2025,2.350660643078023e+07,4994,1210,89079,204042.5291304281
14/01/2025,2.378484366759846e+07,5130,1456,105824,209821.20627311588
13/01/2025,1.747610276231294e+07,4317,909,75999,155124.92701560457
12/01/2025,2.383330162140239e+07,4429,945,98289,210519.77594689358
11/01/2025,2.2966501554472197e+07,4640,1232,93191,196237.5421360396
10/01/2025,2.245889639912736e+07,4683,1206,95437,194046.02436992782
09/01/2025,2.4819127845218744e+07,4530,1123,101696,221249.26469135482
08/01/2025,2.6176943832403783e+07,4780,1329,98512,231445.50160786975
07/01/2025,2.6875120253561173e+07,4502,1082,95423,232075.5522087871
06/01/2025,2.704346893027961e+07,4384,1110,103387,237957.6170925324
05/01/2025,2.775350031131983e+07,4120,938,85837,247884.70138021634
04/01/2025,2.1619334819317658e+07,3858,901,92608,189789.47715715392
