formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
18/01/2025,2.3640911170458797e+08,51377,7568,813413,2.1941977931729667e+06
17/01/2025,1.3394109367997426e+08,40689,7387,704942,1.2461430597557898e+06
16/01/2025,1.280019634626969e+08,45217,10406,716667,1.1206737177862588e+06
15/01/2025,1.263200838332053e+08,42622,7987,751115,1.1031365771887684e+06
14/01/2025,1.3277797822546417e+08,42569,8393,812482,1.11437950087744e+06
13/01/2025,1.0733743762824243e+08,37839,5984,691603,925093.1689400187
12/01/2025,1.2161663392787157e+08,38157,5851,786528,1.1254823928657556e+06
11/01/2025,1.1748623439735909e+08,38922,6016,745279,1.0645418319815274e+06
10/01/2025,1.1755649852201264e+08,40182,7519,727115,1.0797242979591643e+06
09/01/2025,1.2482820389237961e+08,39805,5884,757015,1.2045643044329828e+06
08/01/2025,1.279188381583712e+08,40098,6138,726144,1.2137902236286192e+06
07/01/2025,1.312464747732294e+08,40370,6365,718757,1.260251286758229e+06
06/01/2025,1.3678579770722562e+08,41117,6497,761530,1.3095271167176422e+06
05/01/2025,1.305882881376263e+08,38789,6121,729736,1.2443019457878545e+06
04/01/2025,1.1920503108062635e+08,37182,5533,685637,1.1415437709237563e+06
03/01/2025,1.5246772197584537e+08,41393,7485,785392,1.3924010816553212e+06
02/01/2025,1.3157878722027175e+08,40059,7665,748416,1.1554485442238264e+06
01/01/2025,1.0335684030432111e+08,33555,6326,613451,850321.7757162323
31/12/2024,1.0666632268439192e+08,33488,6078,572701,881854.1924523746
30/12/2024,8.93764062699632e+07,33259,4591,610786,822743.5825759865
29/12/2024,1.0148366879255831e+08,33046,5318,613683,920237.6198821076
28/12/2024,8.358189227322891e+07,31062,4228,623544,793597.0824210588
27/12/2024,9.132729789207792e+07,33332,4731,698724,846250.0631676941
26/12/2024,1.1017279126648211e+08,33953,5788,715985,978169.9611912828
25/12/2024,6.574366410031394e+07,27814,3710,506995,626728.9948436002
24/12/2024,7.103854417290665e+07,30868,4818,542926,651093.2446427895
23/12/2024,8.575157066124514e+07,32698,4707,616047,773823.0256202741
22/12/2024,9.302349112899594e+07,32038,5195,657029,836442.270211622
21/12/2024,1.045734546529792e+08,32782,5095,653286,967075.3862572458
20/12/2024,1.1811133721285884e+08,34006,4966,675357,1.089492077700077e+06
19/12/2024,1.1042003020279521e+08,35919,5916,653849,1.027496700279204e+06
18/12/2024,1.154689748737886e+08,36158,5919,645657,1.0839583488733359e+06
17/12/2024,1.0557480308890304e+08,38939,7196,607251,982344.065677267
16/12/2024,9.532091773230198e+07,35557,6794,600388,883974.557027647
15/12/2024,7.616724065911594e+07,31624,5745,532064,722853.2405112267
14/12/2024,1.0826183893204677e+08,33935,6424,604581,1.0225773115416884e+06
13/12/2024,1.293484170007309e+08,36760,7753,672845,1.208694258526531e+06
12/12/2024,1.2537733312829952e+08,37775,10153,676483,1.1656101122776987e+06
11/12/2024,1.1449433382892238e+08,36304,8023,589657,1.0375752882376781e+06
10/12/2024,1.053366638153641e+08,32432,4065,564530,969597.7616647148
09/12/2024,9.053919942877252e+07,31987,4301,507522,823332.0358012653
08/12/2024,6.465666939510881e+07,28204,3741,407460,599101.2733230448
07/12/2024,7.214410025301778e+07,27853,3833,417033,663617.9140191559
06/12/2024,8.411537169322169e+07,29584,3746,450054,783596.791795677
05/12/2024,8.575194992250912e+07,31032,4321,478967,796835.7844056684
04/12/2024,7.851634624605428e+07,30903,4347,436886,729301.7059081615
03/12/2024,9.043220978999582e+07,31726,4197,492725,838059.6528774827
02/12/2024,9.716476445541523e+07,32236,4268,494914,887213.2012314384
01/12/2024,9.45757530584536e+07,29890,3871,496272,858577.8424397468
30/11/2024,8.973124920811863e+07,29671,3742,507607,813195.453795708
29/11/2024,1.0377045021189806e+08,31926,4027,535505,940045.4606931928
28/11/2024,1.2369948898434915e+08,33352,4312,600358,1.1201648158854293e+06
27/11/2024,1.3241943895352809e+08,34626,4638,619980,1.1993013200668383e+06
26/11/2024,1.2326693800158869e+08,33638,4430,590886,1.1158145719068921e+06
25/11/2024,1.2810510098912875e+08,35092,4856,557386,1.1593041809110816e+06
24/11/2024,1.1586735886669292e+08,33958,5010,556335,1.0502973736340092e+06
23/11/2024,1.3642026135953054e+08,35087,5501,570776,1.2344234790809532e+06
22/11/2024,1.8020797046143663e+08,39156,6690,717426,1.6294165698868828e+06
21/11/2024,1.8240033574050415e+08,40405,7092,667901,1.648015874187539e+06
20/11/2024,2.2124798384381965e+08,38690,6599,852004,1.9999122062348276e+06
19/11/2024,1.9176572712521476e+08,34418,5360,687673,1.7330502877158814e+06
18/11/2024,1.62135828199667e+08,32734,4876,642188,1.4647656664160665e+06
17/11/2024,9.845916481539637e+07,24800,3301,391558,890061.4046932168
16/11/2024,1.1552043782561497e+08,28316,4080,490111,1.0264959188890074e+06
15/11/2024,1.4471158237891757e+08,29889,4026,558899,1.2908639753977857e+06
14/11/2024,1.573693794633108e+08,29942,4565,562534,1.3935055071167152e+06
13/11/2024,1.1909638270016068e+08,26491,3419,452299,1.0601694152179393e+06
12/11/2024,9.694657943528622e+07,25174,3643,415519,851489.4877051603
11/11/2024,1.0834950510420282e+08,24144,3272,416007,947630.2997614483
10/11/2024,7.193128494248751e+07,19721,2564,349852,623409.7201525375
09/11/2024,5.428185195656502e+07,18388,2143,296346,482261.51822287193
08/11/2024,7.343584649533051e+07,20740,2419,359060,651471.0305069648
07/11/2024,7.074805880995145e+07,20960,2771,361857,620333.2293475823
06/11/2024,7.051367044511238e+07,22006,2499,394235,609639.3927647386
05/11/2024,4.8526620403272964e+07,19693,2775,314320,411534.86789356056
04/11/2024,5.22599148067728e+07,18582,2434,329722,458943.85345158505
03/11/2024,5.861558185156452e+07,16956,2068,306689,524213.1940290777
02/11/2024,5.390464944216732e+07,17250,2518,282824,459263.7062346957
01/11/2024,4.6740521705790386e+07,17107,2208,288507,401294.7448223438
31/10/2024,5.811718378489232e+07,19850,4030,325617,484948.09186960966
30/10/2024,6.352862689932707e+07,19332,2627,350014,521632.300109439
29/10/2024,7.11378866364854e+07,20501,2954,390049,606678.6931525909
28/10/2024,6.03944669145425e+07,18932,2908,332311,516585.70234581287
27/10/2024,5.988527450951562e+07,18215,3367,306179,493012.63186439854
26/10/2024,5.093265145791909e+07,17027,2592,287155,421827.22178225074
25/10/2024,6.689007807528343e+07,20107,3943,345546,549239.6552535675
24/10/2024,9.996350375992486e+07,20690,3478,406086,862469.920933852
23/10/2024,8.027214576921576e+07,19294,3125,378941,695508.7655365037
22/10/2024,7.83680931785239e+07,18581,2857,381544,680362.3863400243
21/10/2024,7.829313695935911e+07,18326,2623,354889,670366.4054272148
