formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
16/01/2025,8.594298013327731e+07,36678,4378,465343,673970.1081336491
15/01/2025,8.786883291044754e+07,37872,5200,480813,661292.2229145688
14/01/2025,9.68588866485447e+07,38615,6562,542644,704252.5741366883
13/01/2025,7.774400858766891e+07,34655,4594,459375,588493.9060552448
12/01/2025,8.247925480516571e+07,36270,5302,531987,667033.6294361692
11/01/2025,8.090546738668361e+07,34658,3667,489639,646968.5175916709
10/01/2025,7.459269264629968e+07,34811,3773,490489,641009.7890859684
09/01/2025,8.065689879975435e+07,35223,3438,522065,721976.6058468218
08/01/2025,9.277414328086928e+07,37036,3858,544412,821237.8293986155
07/01/2025,9.372004023098074e+07,37836,3981,523822,836095.5034223682
06/01/2025,9.814523921054253e+07,38460,3914,539740,868588.930419403
05/01/2025,9.805880596171899e+07,37384,3837,540256,814459.5573244101
04/01/2025,7.953815975568646e+07,35135,3655,481062,702231.0901289162
03/01/2025,1.0858798984499991e+08,38949,5576,572860,899555.482444849
02/01/2025,1.1175021104088902e+08,39920,5953,576175,870932.1519271133
01/01/2025,8.412386141489665e+07,34292,4625,456198,597922.8710754705
31/12/2024,8.660358655560213e+07,33626,4835,424455,629673.1471461604
30/12/2024,6.709486817393923e+07,31664,3357,423358,566086.4397195918
29/12/2024,7.516414884454754e+07,30429,3261,417333,589945.305569576
28/12/2024,6.061220048840659e+07,29040,2248,402484,506246.73569154716
27/12/2024,6.346416989746185e+07,30184,2385,442169,536520.5913783321
26/12/2024,8.037469320052743e+07,33067,4400,462765,636415.5328754002
25/12/2024,5.226499948546235e+07,27426,1918,351224,444756.0663246129
24/12/2024,5.490865393059441e+07,31551,4102,370883,437980.15166735504
23/12/2024,6.172776560543961e+07,32889,4787,419860,510708.76599988097
22/12/2024,6.6650512808639534e+07,30881,4041,420739,539370.5518689562
21/12/2024,6.997303211319077e+07,31762,3913,409969,590380.9380399147
20/12/2024,8.450522174226971e+07,32931,3374,435055,712038.8359309648
19/12/2024,7.949245541850425e+07,34863,4084,447557,703193.0501462743
18/12/2024,7.855824848900713e+07,35684,3956,443889,693504.377803445
17/12/2024,8.296698545944129e+07,39769,5734,443104,729801.1498066168
16/12/2024,7.413776532236417e+07,35797,4967,424141,643920.3914498532
15/12/2024,6.3471943969975196e+07,32841,3717,389352,574321.1572041046
14/12/2024,7.88744477223697e+07,35075,4732,429327,711849.6391504944
13/12/2024,9.297136559549424e+07,37836,5445,482723,814568.3749142739
12/12/2024,1.0223757158341977e+08,38817,4925,517900,882768.7331402473
11/12/2024,9.236311144778769e+07,39804,6417,490069,808075.8396248602
10/12/2024,7.950071193247874e+07,37116,4274,457252,725279.6884992752
09/12/2024,7.469665239387129e+07,36077,2878,433633,645832.394295293
08/12/2024,6.021387183165702e+07,34256,3149,372305,540462.0598578902
07/12/2024,5.903410887872019e+07,33551,2696,362521,531962.1462135467
06/12/2024,6.899802671117598e+07,35402,3481,400920,606452.2525860373
05/12/2024,6.5866272241099305e+07,36862,3389,418089,568333.7171647281
04/12/2024,6.770287615565328e+07,37706,3532,400538,606184.1626528263
03/12/2024,7.37247447521139e+07,40111,4037,471992,657172.9040029737
02/12/2024,8.583254586874755e+07,40047,3651,475665,763004.7018664575
01/12/2024,7.770467107909885e+07,39157,3854,472831,682190.0586793245
30/11/2024,7.709226473683226e+07,40075,4087,473389,666945.4936656958
29/11/2024,8.861469795407055e+07,42241,4126,525288,805180.0314532218
28/11/2024,1.074618283728678e+08,44519,4493,602883,953701.8963703364
27/11/2024,1.1321854986163493e+08,45883,4647,635374,1.0060908070328004e+06
26/11/2024,1.0011354501645121e+08,44440,4983,615674,888855.79129178
25/11/2024,1.1175856438486555e+08,48582,6936,622225,970507.2666097588
24/11/2024,1.0490710544667393e+08,46263,5857,621600,925038.4767530271
23/11/2024,1.2279982031286436e+08,48410,6481,668482,1.1174123731006223e+06
22/11/2024,1.5195605488984948e+08,53353,6944,808862,1.3939023319100847e+06
21/11/2024,1.4879413694789675e+08,53620,6539,763644,1.3790564300121192e+06
20/11/2024,1.993510184111164e+08,55764,7029,1.029897e+06,1.847120123676844e+06
19/11/2024,1.8228514130503392e+08,52459,6359,878380,1.704827553289062e+06
18/11/2024,1.670133828275188e+08,52781,6703,897847,1.576199805629201e+06
17/11/2024,1.5992771112040365e+08,47871,5568,829195,1.5062904481803735e+06
16/11/2024,1.2015162292372882e+08,43660,4551,654392,1.1359005703029823e+06
15/11/2024,1.4426149358272573e+08,44921,4514,724566,1.3473036932077804e+06
14/11/2024,1.537903236285433e+08,44892,5035,718945,1.4299053788103326e+06
13/11/2024,1.2848060857496469e+08,39941,3741,597936,1.2355866374556804e+06
12/11/2024,1.0036269742511536e+08,35913,3481,523130,948734.3193812824
11/11/2024,1.0212068254264838e+08,34836,3471,501703,948376.9917445822
10/11/2024,6.96794351147388e+07,28440,2484,412826,637652.8215322843
09/11/2024,5.282296829756821e+07,26562,2466,359572,481772.8348426421
08/11/2024,6.748728053888492e+07,29051,2531,417692,626005.1469886317
07/11/2024,6.067526211240535e+07,28431,2574,394204,547066.0900647775
06/11/2024,6.3951700881780446e+07,30353,2207,428030,576670.4618973712
05/11/2024,4.512057598331661e+07,26755,2547,358049,396841.11080197204
04/11/2024,4.5172114950368114e+07,25025,2165,359282,409334.1118587708
03/11/2024,5.4065547469908625e+07,26130,1871,360071,504229.71038895845
02/11/2024,5.14888487193947e+07,24513,2151,333461,449453.5067076505
01/11/2024,4.5479886188232936e+07,24416,1917,344440,398245.6421524727
31/10/2024,5.568157502374779e+07,27348,3549,378071,475133.43489547
30/10/2024,5.9428116524100564e+07,27109,2687,392664,491411.1511872372
29/10/2024,6.916886764073573e+07,28682,2791,438342,598742.1369670583
28/10/2024,5.80755761201797e+07,27345,2809,383782,508225.4527158494
27/10/2024,5.855431183284269e+07,25162,2677,363363,492463.7182397519
26/10/2024,5.314058226725805e+07,24442,1916,354064,457852.741187437
25/10/2024,6.591679206165511e+07,27859,3344,399448,556195.7322639637
24/10/2024,9.438270045654684e+07,29194,3108,478403,829708.9975606765
23/10/2024,8.055518646318366e+07,28466,3085,451391,703193.8124942888
22/10/2024,7.647108148283403e+07,28236,3036,457767,658501.8446261572
21/10/2024,8.111739509592631e+07,27536,2753,457613,696761.237362354
20/10/2024,6.3057372683431365e+07,26181,3017,426501,549395.1171071887
19/10/2024,8.771863817544447e+07,27690,3412,500372,767139.001650346
18/10/2024,5.922868056191813e+07,25640,2506,400374,529576.5242402662
17/10/2024,5.715432051797243e+07,25037,2178,383012,516209.63245232176
16/10/2024,5.9109924675851345e+07,25079,2104,392702,533129.033207919
15/10/2024,5.42817227523802e+07,24337,2025,359447,496733.83894446987
14/10/2024,5.866172490181319e+07,24761,2188,369984,533000.7513309343
13/10/2024,4.361231530628066e+07,21544,1634,306104,394954.49254064466
12/10/2024,3.713753627236529e+07,20622,1588,282234,337200.4612581091
11/10/2024,3.792131763873e+07,20607,1516,284010,344388.4190918149
10/10/2024,3.281828088830968e+07,19737,1387,269394,300735.3903093988
09/10/2024,3.8841913173905864e+07,20625,1554,294689,352002.278632522
08/10/2024,3.453929322285596e+07,18985,1278,258370,311577.17886780336
07/10/2024,3.447326291694252e+07,18912,1367,268028,307946.0763988217
06/10/2024,2.984525453319042e+07,17108,1231,258067,267587.8696036394
05/10/2024,3.691899367082415e+07,17321,1213,285507,330235.19683064846
04/10/2024,3.376509476409162e+07,17594,1275,261710,303878.00782690215
03/10/2024,3.377404145485101e+07,17933,1455,276137,305271.68746808026
02/10/2024,4.110281461985122e+07,18797,1339,288674,374455.18270766153
01/10/2024,3.389199365827069e+07,18622,1444,251277,307924.5180660213
30/09/2024,3.7459834286533505e+07,18681,1415,272918,340193.6818389164
29/09/2024,4.273178189597255e+07,18577,1450,291036,388254.451997801
28/09/2024,4.009048239709702e+07,18218,1451,280645,365129.5265597887
27/09/2024,4.53294383418511e+07,19378,1764,300150,411777.3574630219
26/09/2024,3.638254837908056e+07,17429,1515,259002,330111.4887967844
25/09/2024,2.2607217533911318e+07,14663,1167,177660,205064.18352480218
24/09/2024,2.0042257482938252e+07,13672,1110,164200,182428.12330427978
23/09/2024,1.6048910594576273e+07,13026,1200,144108,141525.14487322237
22/09/2024,1.5060708820067735e+07,11957,882,134395,136514.80281820582
21/09/2024,1.2904295212900542e+07,11433,873,116815,115901.19978295217
20/09/2024,1.3428533300705643e+07,11723,825,119827,120814.67784790049
19/09/2024,1.4206691037635854e+07,12144,869,125483,128235.98273265053
18/09/2024,1.1735165060394637e+07,10855,749,110346,107304.02000422872
17/09/2024,1.1270829277887907e+07,11123,878,116763,102225.45317662117
16/09/2024,9.64220005088774e+06,10910,1038,104716,87949.21778310413
15/09/2024,9.914154889516886e+06,9965,786,99100,90045.0967189802
14/09/2024,8.268668109909297e+06,9993,891,90725,74730.37677396924
13/09/2024,1.1017288404645288e+07,11797,1101,109930,97922.20422631704
12/09/2024,1.177879603380994e+07,11708,1000,122689,104989.91203970276
11/09/2024,1.0834412919942435e+07,11721,915,119230,95048.74861035925
10/09/2024,1.1320813916077463e+07,11922,1036,122481,102471.70824769005
09/09/2024,1.0948649115171023e+07,11878,1109,123011,98326.31876199557
08/09/2024,8.796974582254477e+06,10412,903,105973,78247.27894612061
07/09/2024,7.53764012135986e+06,9714,700,94965,68185.37505435113
06/09/2024,1.0708726138386356e+07,11394,989,115827,97117.61666832224
05/09/2024,1.0896902516752109e+07,11801,1022,130736,97496.816107149
04/09/2024,1.2542258214005232e+07,12427,1098,138870,113147.44818212106
03/09/2024,1.4853273496648706e+07,12940,1094,159883,134900.36396719204
02/09/2024,1.2374093140358092e+07,12199,971,141320,111655.1759409903
01/09/2024,1.1881743150023572e+07,11191,834,139167,107691.57048206826
31/08/2024,1.070383191203555e+07,11186,943,128835,96178.78391442297
30/08/2024,1.1858041771554071e+07,12399,1246,128746,107880.89197297204
29/08/2024,1.4627753349332571e+07,13327,1195,150441,131975.34529485847
28/08/2024,1.4366305963648882e+07,12837,1126,141747,128110.37591864237
27/08/2024,1.4901623622665603e+07,13214,1274,144072,133056.0323874012
26/08/2024,1.5244335238654014e+07,12916,1249,134976,137326.1085992133
25/08/2024,1.1736036280203234e+07,12007,1336,116745,106480.59588911381
24/08/2024,1.4044564826040246e+07,12548,880,130538,128703.25549243444
23/08/2024,1.5407324473368071e+07,12577,925,143596,137907.91908628936
22/08/2024,1.2493694648726463e+07,11698,798,121076,113553.0569285516
21/08/2024,1.3113489985361721e+07,11840,705,113403,119759.74833428659
