formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
02/04/2025,6.4269336262289114e+07,19912,2030,961815,648640.5935397928
01/04/2025,7.39738959564028e+07,20353,2134,1.050076e+06,746641.9138165276
31/03/2025,6.327202314641049e+07,19359,1964,928913,638312.489354334
30/03/2025,5.465652475437924e+07,17722,1777,908725,551534.451786276
29/03/2025,5.741190294673978e+07,18228,1928,898863,579206.5897359486
28/03/2025,7.688097319952063e+07,19938,2241,1.093781e+06,776140.784085218
27/03/2025,6.123692479125326e+07,19331,1977,874062,617781.3937739744
26/03/2025,5.914377032509986e+07,19126,1964,848332,596533.2736015137
25/03/2025,6.692278420668079e+07,19571,1920,938176,675302.0560165894
24/03/2025,7.20890582040542e+07,20036,2241,1.001109e+06,727652.791168177
23/03/2025,3.7820566046779804e+07,16345,1527,651044,381255.7684388368
22/03/2025,2.6037932471977223e+07,14853,1426,519601,262354.0168081551
21/03/2025,2.147670245231003e+07,14947,1471,425247,216570.75885645323
20/03/2025,3.747808792307722e+07,17274,1916,650667,378136.8731471437
19/03/2025,3.951153638624792e+07,17292,1911,701963,398730.03914851905
18/03/2025,3.428871757539713e+07,17244,1838,632377,345972.17088234035
17/03/2025,4.3974743502698936e+07,18025,2245,774548,443977.0593650424
16/03/2025,3.827468672558443e+07,16635,2056,721267,385924.3674607238
15/03/2025,4.1730885960697606e+07,16526,1957,701295,420344.81349663506
14/03/2025,3.925212538364123e+07,16474,2075,712936,395850.9056080245
13/03/2025,3.867718601117704e+07,15701,1510,730509,389794.2297604625
12/03/2025,3.8223528562869646e+07,15741,1443,729033,385164.4749620974
11/03/2025,3.2287831321662772e+07,15488,1488,642944,325489.07198192057
10/03/2025,3.618442698539145e+07,15261,1427,714386,364695.8715937481
09/03/2025,3.388717277937995e+07,15104,1501,660145,341438.2363874654
08/03/2025,3.556702130085894e+07,15320,1521,640517,358340.59950273664
07/03/2025,4.835096980046449e+07,17034,1959,765832,487182.26423260354
06/03/2025,3.8689964017919414e+07,16396,1843,665696,390110.11736895976
05/03/2025,3.9925435448858194e+07,16819,2175,685009,401785.8160803267
04/03/2025,2.9682050309106585e+07,15252,1684,562397,299207.3913960021
03/03/2025,3.1796083476708025e+07,16093,2120,547516,320744.0565862766
