formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
29/10/2024,68966564.69176099,28682,2791,438352,594404.8440745709
30/10/2024,59335423.581961915,27111,2687,392677,489692.8723581321
31/10/2024,55587647.32915434,27349,3549,378084,471773.5658040356
01/11/2024,45443137.90098824,24418,1917,344457,396405.58594734035
02/11/2024,51442767.35388627,24515,2151,333466,447720.266614558
03/11/2024,53927358.867449924,26132,1871,360084,494006.9894206191
04/11/2024,45099390.84636996,25027,2165,359296,402549.1425417137
05/11/2024,44988833.63732276,26755,2547,358074,391226.74307264894
06/11/2024,63827377.9823879,30353,2207,428051,565304.6662707586
07/11/2024,60573479.90762833,28432,2574,394221,539798.5997275403
08/11/2024,67302087.85173361,29051,2531,417712,608119.6819364362
09/11/2024,52627008.12062222,26562,2466,359584,475715.2136294287
10/11/2024,69561233.10500994,28441,2483,412843,625636.6549151252
11/11/2024,101578431.98266666,34836,3471,501714,915098.3187376126
12/11/2024,99883122.34223962,35915,3482,523161,903727.5561465056
13/11/2024,127996881.03848782,39943,3741,597962,1171714.3315024842
14/11/2024,153410877.1497751,44892,5035,718963,1393522.1224471743
15/11/2024,144031258.08746564,44922,4514,724574,1319036.5179128298
16/11/2024,120022836.98896553,43662,4552,654406,1103076.1787276273
17/11/2024,159700608.80159354,47871,5567,829204,1476117.5935943075
18/11/2024,166797404.6553534,52781,6702,897849,1528955.7266778604
19/11/2024,181780399.98243946,52459,6359,878392,1657498.1466275216
20/11/2024,199023286.1244553,55765,7029,1029909,1813197.0359185252
21/11/2024,148506621.95646194,53621,6540,763653,1353541.9977300663
22/11/2024,151728646.58518368,53353,6944,808869,1365286.9738669149
23/11/2024,122607177.70350647,48410,6481,668487,1092261.6108354235
24/11/2024,104753512.67779641,46263,5857,621606,912184.3753489602
25/11/2024,111653240.95139661,48582,6936,622232,948095.0192982281
26/11/2024,99981001.99135277,44440,4983,615681,879481.4641689394
27/11/2024,113113027.87805395,45883,4648,635379,997415.6383878284
28/11/2024,107423648.42074184,44519,4493,602887,942497.4649422937
29/11/2024,88577838.60271055,42242,4126,525291,789453.5339322758
