formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
16/01/2025,128503847.17802878,45288,10408,718444,1125287.8071333768
17/01/2025,134643806.32431883,40837,7400,707591,1252475.464458857
18/01/2025,238044596.23682386,51524,7583,816970,2209783.8455502074
19/01/2025,353243989.26816344,61299,11238,923048,3104188.816180487
20/01/2025,417063262.36490613,66396,10664,1151644,3375027.0746437334
21/01/2025,339151782.85665333,55539,8389,1029613,2651274.556730083
22/01/2025,257702788.91548055,55622,9460,1021315,2010413.5533719938
23/01/2025,374771327.0537765,59510,10139,1243594,3220793.7267120993
24/01/2025,395533036.7313037,59346,10095,1248397,3014432.8745073383
25/01/2025,258948032.38532248,54807,10199,1111289,2354691.3964378396
26/01/2025,259358809.7706695,54469,9258,1154391,2291867.9417719655
27/01/2025,282103574.6187963,56223,9526,1139096,2292168.8064055224
28/01/2025,204564030.02887535,55360,9843,1051115,1725035.2978495057
29/01/2025,214972062.56348914,53480,9386,1008788,1662820.073543168
30/01/2025,373308288.43821913,60446,11643,1294691,3131626.0762552735
31/01/2025,220928814.02647883,57884,10888,1153188,1922279.3216304064
01/02/2025,150011079.50034896,50885,8324,922857,1285552.99641462
02/02/2025,113158844.85902846,45062,7006,777404,835135.7785345167
03/02/2025,117235607.76859,45655,7312,747163,942352.7726895316
04/02/2025,153991438.66251543,51319,9132,845768,1097287.483276358
05/02/2025,169076025.55411386,51344,8856,930586,1317804.0905085877
06/02/2025,135943977.84656358,48411,7885,887504,972473.202745303
07/02/2025,128582393.80079584,50036,8940,928639,1079046.8842485119
08/02/2025,119607150.83132067,47109,8482,901646,959156.1108056383
09/02/2025,219708337.04113388,53988,10111,1051277,1819521.8426866564
10/02/2025,291354517.8940711,57485,9563,1270829,2310902.0374980816
11/02/2025,223198501.19171935,56619,12282,1159199,1650145.4638909805
12/02/2025,215328529.23827437,56348,11058,1070244,1371624.0693363564
13/02/2025,242906292.05763116,58206,12773,922620,1096669.26822573
14/02/2025,168937886.3760589,53686,9758,849365,1221298.1370794873
15/02/2025,205371399.5185774,51964,12373,811583,761995.9319172038
16/02/2025,118754429.6045676,45648,8092,699325,637519.3840005145
17/02/2025,150665611.06618553,50737,13844,719491,592557.0684507746
18/02/2025,121879881.89671366,47382,10813,648369,596139.8541008974
