formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
30/06/2024,38204215.42885872,11139,868,203957,383890.79930362664
01/07/2024,74405413.56524615,12700,956,249124,747425.1507902833
02/07/2024,47414151.45169185,12632,999,214065,476433.0532584375
03/07/2024,42975661.99806999,12188,873,216530,431634.19612157193
04/07/2024,34203609.58916441,10731,783,188664,343790.9093006586
05/07/2024,33661500.780253164,10158,663,190151,338274.9281735325
06/07/2024,36651708.46798902,10470,841,218025,368413.28920624265
07/07/2024,37843908.29176986,10265,705,207809,380127.23089471424
08/07/2024,42395041.75385551,11090,830,206953,426083.5396607995
09/07/2024,40244346.52703115,11289,955,212972,404503.06687922316
10/07/2024,38635639.22760866,10703,896,205168,388308.96885226556
11/07/2024,39941353.24209325,11124,879,219850,401433.18678633164
12/07/2024,42391183.439590916,10918,842,233470,425931.093896381
13/07/2024,46572708.184696,11255,908,245337,468014.587447239
14/07/2024,55256112.55072884,11455,915,244598,555869.732407961
15/07/2024,69488635.55484813,12224,979,296773,698652.3688177048
16/07/2024,57607944.251347266,11894,979,260646,580091.3790580566
17/07/2024,54513777.57239978,11673,853,243602,549456.8684147407
18/07/2024,42833806.31918624,11057,914,216898,431627.0525099814
19/07/2024,48342394.82115889,11204,846,220376,486738.071145065
20/07/2024,39893527.01301524,10171,782,188121,402120.48617440474
21/07/2024,60320976.326425485,11979,845,236972,607494.1349332494
22/07/2024,57647373.32961108,12095,930,226645,580544.8652486406
23/07/2024,68176977.63909177,12245,877,240000,686119.669029796
24/07/2024,55642647.41932878,11850,835,223661,560553.0679600681
25/07/2024,47224232.10574277,11436,795,205711,475839.92732116376
26/07/2024,58893097.82866087,12114,907,234862,593185.3963100371
27/07/2024,97743161.79657334,12689,1050,262769,983212.1787699283
28/07/2024,146826935.5601849,12795,1055,281584,1476464.3776940717
29/07/2024,84058005.39119807,13240,1076,283039,846249.8404443829
30/07/2024,90917467.06758252,13537,1118,305793,915291.68037592
31/07/2024,99231080.66797613,13845,1147,333419,998979.567238011
01/08/2024,67119888.90378027,12451,931,251593,675643.1136104077
02/08/2024,52672289.12482222,11497,785,251104,530186.0217551306
03/08/2024,33422807.244568676,9929,674,187772,336521.7937294395
04/08/2024,31531923.464665137,9185,538,187810,317537.1018342758
05/08/2024,39768444.78501939,10334,595,213699,400602.4827756724
06/08/2024,63184261.86020146,11559,882,301726,636744.665816197
07/08/2024,64761543.37226679,11624,851,305502,652779.6435063478
08/08/2024,105469211.9194791,11982,946,293889,1063399.0874747226
09/08/2024,61628719.005690284,10634,715,246135,620667.9522216503
10/08/2024,48883181.59378123,9786,628,232398,492440.7783651949
11/08/2024,33104482.78188011,9033,588,187696,333446.65507440036
12/08/2024,45774675.66646991,10324,723,237554,461612.5014311062
13/08/2024,50012735.675096735,11209,825,256075,503903.25489075633
14/08/2024,40519988.66314757,10039,711,232390,408460.07135815243
15/08/2024,33169682.174749427,9348,597,201436,334241.21466232545
16/08/2024,24023870.849543452,8630,583,165807,242170.52945815912
17/08/2024,21191610.497506753,7711,552,155741,213349.67746958148
18/08/2024,31978607.951711543,8172,524,185342,322020.47000731464
19/08/2024,28571430.044009335,8807,563,180524,287781.43072808516
20/08/2024,21244344.508530237,7875,478,124114,213776.28910815093
21/08/2024,23878801.04551719,7375,386,122345,240293.16012916315
22/08/2024,19307965.82609434,7006,395,118603,194423.51366285418
23/08/2024,24101131.64166406,7386,408,143396,242667.55114464252
24/08/2024,20112269.002812922,6902,392,125219,202504.26892771403
25/08/2024,15428080.519736422,6271,308,106383,155380.30834728316
26/08/2024,24557041.744959004,7177,424,133607,247280.4506848723
27/08/2024,21178506.10270276,7173,410,130298,213169.78952031137
28/08/2024,18473430.974079326,6948,409,129719,186038.20935311276
29/08/2024,21475701.217099432,7110,424,136595,216185.88256700203
30/08/2024,13366381.136942811,6177,367,108737,134613.61733280553
31/08/2024,11161306.01129634,5573,340,102231,112404.00997157673
01/09/2024,13257669.799740184,5624,323,115501,133527.7811104649
02/09/2024,14782368.3907895,6232,419,125729,148871.8986623507
03/09/2024,18889334.711212657,6953,458,148066,190182.90312776802
04/09/2024,16301967.400789978,6554,443,131168,164197.7056508048
05/09/2024,13886308.582449164,6261,398,115044,139847.6179957489
06/09/2024,11746758.724058956,5852,360,99468,118272.79383522825
07/09/2024,7386705.011851227,4774,259,77966,74403.94393087843
08/09/2024,8983126.28262111,5001,321,113638,90519.35861110176
09/09/2024,14687964.971275851,6236,416,123455,147910.70118204126
10/09/2024,14205932.171726631,6318,410,131025,143057.99435232027
11/09/2024,13191918.8627168,6241,367,118703,132864.5247248542
12/09/2024,16886871.670164872,6225,359,115540,170006.07589081855
13/09/2024,15531215.280129153,6293,362,96737,156608.02995007494
14/09/2024,8980017.440784981,4982,282,81247,90463.9651183578
15/09/2024,18541331.416637003,5511,278,100733,186623.58017593625
16/09/2024,11996395.070659978,5560,240,90787,120817.19784445273
17/09/2024,16772973.54934225,6141,370,111091,168765.38962022122
18/09/2024,17383060.41820882,6102,323,111138,174936.56932925674
19/09/2024,21008808.87386571,6830,468,124363,211465.49611322896
20/09/2024,18537299.26184405,6488,414,109269,186628.02949267038
21/09/2024,17080861.38709587,6016,363,109196,171861.33047741625
22/09/2024,19756124.39119116,6338,352,128494,198883.12890559298
23/09/2024,21921326.84271721,7050,426,150536,220710.03167654073
24/09/2024,30956174.566570356,7650,471,172463,311558.20286430744
25/09/2024,37042056.19150425,8563,557,187697,372761.769345543
26/09/2024,65562402.34992841,10445,773,287825,659650.9293363487
27/09/2024,77523130.71749832,11416,801,306965,779992.4574800904
28/09/2024,66035145.67498059,10354,650,283296,664378.6958167866
29/09/2024,69849488.65978889,10403,692,279324,702683.4965265465
30/09/2024,62605653.411652766,10662,677,274626,630054.0531384352
01/10/2024,48939868.59416784,10451,671,233138,492602.65215427824
02/10/2024,71956529.43225053,11067,732,302126,723596.917324204
03/10/2024,52951181.31913138,10734,743,289669,532679.5240788627
04/10/2024,56132949.95502622,10522,638,260920,565251.1682449047
05/10/2024,70337443.26767346,10254,630,287715,708039.6877622072
06/10/2024,45587167.079964995,9731,620,247434,459043.2931987086
07/10/2024,58858847.984326005,11063,707,265580,592902.7545455365
08/10/2024,61929513.122039825,11113,633,246770,623185.5778944143
09/10/2024,66339422.504988775,11883,719,274434,667717.485677062
10/10/2024,47796761.76065792,11084,725,239274,481386.8726960562
11/10/2024,61704230.29142867,11517,646,258140,621176.7535529125
12/10/2024,54596915.46330874,11160,730,257592,549447.1710318633
13/10/2024,78818444.57214877,11888,824,297109,793561.3275748643
14/10/2024,114011958.44366543,14292,1239,383150,1147638.8843814472
15/10/2024,93274661.94193354,13951,1176,363356,938569.5346768278
16/10/2024,114461746.04892485,14695,1256,401283,1151368.8973675885
17/10/2024,105818819.77536452,14644,1469,374166,1063932.8667754207
18/10/2024,108747286.94930162,14557,1418,379879,1093526.583062121
19/10/2024,162963446.0868031,15934,2384,464156,1637432.5465302996
20/10/2024,103843033.96041724,14365,1778,365232,1043137.1522148754
21/10/2024,162332638.392381,15638,1666,441036,1632042.0331666227
22/10/2024,166772616.91023162,16493,1696,483433,1677330.9528268173
23/10/2024,193127419.3775433,16632,1635,482845,1942362.0317768506
24/10/2024,238092179.27927616,17808,2071,528314,2393546.862679667
25/10/2024,126192466.02798495,15884,1574,391180,1269125.7697498975
26/10/2024,85779436.71780959,13514,1103,310646,863234.0649519676
27/10/2024,103291282.240177,13847,1386,341810,1038655.2366705113
28/10/2024,115932333.05678093,15493,1727,372505,1165832.8446386259
29/10/2024,144759789.56802455,17192,1958,451875,1456843.0382967677
30/10/2024,110794918.41021013,15935,1647,388680,1114864.5915602886
31/10/2024,100424122.08599791,15126,1519,354170,1009848.9753664766
01/11/2024,77578937.85718264,13808,1166,314044,780765.9223157724
02/11/2024,90363077.23722254,13484,1014,290601,908818.6422943341
03/11/2024,97041517.47614877,13700,1006,311231,975912.7647947851
04/11/2024,80746942.17251232,14422,1134,332731,812443.1685299884
05/11/2024,77847047.0628615,14950,1266,313661,783631.2254061121
06/11/2024,134860997.4030397,18389,1746,449353,1357421.6470413103
07/11/2024,141409236.86745512,17480,1847,419037,1422577.179491186
08/11/2024,162940548.46640408,17823,1822,451334,1639505.9145933874
09/11/2024,102568769.98005441,15452,1457,341274,1032066.1653089753
10/11/2024,142527576.53428343,16953,1538,408029,1434092.053606219
11/11/2024,221937678.27399102,21187,2429,504494,2231391.7064591297
12/11/2024,204420487.82455942,22334,2912,525755,2056591.8223528604
13/11/2024,262867927.47426015,24784,2935,592793,2644245.535004962
14/11/2024,319307306.5006356,28870,4241,711067,3209881.2117722984
15/11/2024,312259957.16831714,29060,4090,738502,3139390.410842788
16/11/2024,214988702.16812587,26203,3005,572565,2161393.5678457124
17/11/2024,330193595.7173579,28281,3574,728677,3319340.627637124
18/11/2024,334295006.63941646,31439,4166,787941,3360054.139225545
19/11/2024,351550011.129802,31598,4119,733166,3533677.509445102
20/11/2024,442107326.13628584,40471,9357,1016987,4445213.38836014
21/11/2024,384955595.89172775,47891,13808,811752,3870663.9430286353
22/11/2024,355813976.436966,38916,6125,799848,3577615.875845677
23/11/2024,271346434.7646048,33448,4557,625107,2729081.523863715
24/11/2024,202194588.70487425,30673,4056,555547,2033163.2192562646
25/11/2024,221375370.22526252,32160,4266,581908,2226579.3435765747
26/11/2024,200384563.136982,31341,3989,615484,2015379.264783694
27/11/2024,226387957.07319903,32314,4017,648463,2277081.52232125
28/11/2024,190757562.80372107,30936,3770,581489,1919063.804000669
29/11/2024,162425112.53636757,28290,3302,505456,1634325.6649221291
30/11/2024,119186720.98333262,26193,3011,456886,1199560.4441773768
01/12/2024,141626500.9511529,26064,2993,470152,1425011.7098380073
02/12/2024,160221790.13828322,27327,2793,487936,1612280.842238784
03/12/2024,149056032.05165067,26703,2803,480394,1499910.9492148436
04/12/2024,139528739.2922848,26180,2953,425082,1408073.4025909938
05/12/2024,132385098.08898175,25471,2690,441295,1332186.6866030411
06/12/2024,124942255.07728158,24182,2476,407395,1256863.7168596897
07/12/2024,103377126.96083516,22179,2337,355616,1039938.9346796656
08/12/2024,99416599.69257805,21975,2291,372725,1000543.2399405066
09/12/2024,134992591.252933,25176,2828,445770,1358246.3768675416
10/12/2024,166963920.5377896,26974,3270,522303,1679901.8276189868
11/12/2024,188073551.98201668,27492,3328,573119,1892282.0712079492
12/12/2024,189326101.57081172,27237,3360,566753,1904725.3054627017
13/12/2024,195335941.4137311,26108,2948,565467,1964729.196604724
14/12/2024,160809679.1582041,23441,2504,473209,1617856.4604246656
15/12/2024,97394368.286314,21216,2305,377749,981628.6750587833
16/12/2024,134198921.06401742,24034,3050,448130,1349564.7198826482
17/12/2024,192768843.98019797,27339,3602,435264,1947102.9488013391
18/12/2024,170197291.52604055,24889,2713,473713,1711649.387858004
19/12/2024,159695197.1969291,24228,2439,477520,1606103.0360821614
20/12/2024,189141491.55878088,23369,2321,511894,1902161.3082100512
21/12/2024,152027785.92571127,21538,2077,466136,1529151.1308465498
22/12/2024,107196112.37499255,20343,2080,445046,1078424.2004820164
23/12/2024,101068450.19137742,20965,2064,433339,1016922.1493093995
24/12/2024,73456362.30058847,19377,1820,344532,739064.3699515967
25/12/2024,69218329.6620673,17531,1589,292932,696524.4973437435
26/12/2024,136214530.02803886,20558,2170,487727,1369656.8544776938
27/12/2024,109981341.22340599,21170,2099,483612,1105984.1633474731
28/12/2024,99886112.26564187,20259,2091,419835,1003965.1169705623
29/12/2024,133416351.68470196,21321,2306,430344,1341337.6074059128
30/12/2024,115215151.76365116,21961,2582,431201,1159002.7722303562
31/12/2024,132844333.99036461,21372,2074,395682,1335373.8952390847
01/01/2025,121640236.97082481,19996,2016,407953,1223143.4062653068
02/01/2025,176873974.45973474,24541,3222,518026,1778560.9359760059
03/01/2025,237790157.65427032,25976,3539,583184,2390624.6046443405
04/01/2025,174603618.1001135,24229,3663,470931,1754559.4397343418
05/01/2025,185928212.24654493,24566,3499,489613,1868976.6419807796
06/01/2025,190529461.36331198,26920,4248,523230,1914559.0680692163
07/01/2025,201012604.8017745,26495,3835,518652,2020759.2048923722
08/01/2025,177002874.9022769,26355,3719,499389,1779125.7116695917
09/01/2025,182424777.0564994,25790,3647,531273,1833809.4689584293
10/01/2025,152910639.6377489,25253,4066,490409,1536924.4326825875
11/01/2025,156247166.14356127,23439,2970,470893,1570552.293152529
12/01/2025,149352466.75666136,22810,2784,506229,1502224.8749582397
13/01/2025,123729441.22093454,21819,2492,427548,1244605.4868474277
14/01/2025,152345096.88912016,23231,3053,527548,1532331.105454444
15/01/2025,170795120.0899888,23664,3426,504315,1717182.2749268638
16/01/2025,163953843.8621631,23398,3472,472588,1649344.0366235275
17/01/2025,199584073.68965352,23726,3756,483804,2006320.3627249696
18/01/2025,348082308.43987626,32511,5097,567322,3498652.9444744163
19/01/2025,511802137.4862935,40629,6708,722500,5142191.310130592
20/01/2025,569022074.764118,41204,6472,894406,5717967.101453881
21/01/2025,440447965.26796716,33563,4662,751086,4427906.666685467
22/01/2025,312475557.4754641,33220,5355,710526,3141375.1013523918
23/01/2025,594788024.1952236,39033,7415,968620,5976966.273518584
24/01/2025,501459646.875979,37970,6747,890811,5040181.777463571
25/01/2025,316076679.2767715,34183,5876,727051,3177022.582596608
26/01/2025,310609192.9951904,33780,5645,752401,3122070.837559999
27/01/2025,338470308.3310804,35057,5938,782471,3401572.5732041933
28/01/2025,263603864.50006524,34280,6350,708745,2650351.867772156
29/01/2025,234615436.12853473,32268,5076,648497,2359525.3854471752
30/01/2025,545054691.038711,37439,6642,940857,5477851.932572592
31/01/2025,286853271.24254155,36542,7049,778756,2884083.6791444356
01/02/2025,154994340.4934078,30132,5367,575232,1558440.0918521006
02/02/2025,90417250.06140421,25568,3937,481923,909153.3866816879
03/02/2025,117146796.95559253,26732,4289,495797,1178110.2945768277
04/02/2025,147936904.16157225,29663,5421,555902,1487341.8293675834
