formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
05/01/2025,2.574915147886048e+06,0,0,0,0
04/01/2025,2.280101726781574e+06,0,0,0,0
03/01/2025,5.645471301654244e+06,0,0,0,0
02/01/2025,5.290694807611074e+06,0,0,0,0
01/01/2025,2.152119468076047e+06,0,0,0,0
31/12/2024,3.4286920043413425e+06,0,0,0,0
30/12/2024,3.011123358866294e+06,0,0,0,0
29/12/2024,1.613204289117534e+06,0,0,0,0
28/12/2024,1.5489864614125043e+06,0,0,0,0
27/12/2024,2.2215133029728173e+06,0,0,0,0
26/12/2024,2.379684733774264e+06,0,0,0,0
25/12/2024,2.0205753418583218e+06,0,0,0,0
24/12/2024,2.1938441340148947e+06,0,0,0,0
23/12/2024,3.6914834119496956e+06,0,0,0,0
22/12/2024,3.216546750499462e+06,0,0,0,0
21/12/2024,3.640314633858985e+06,0,0,0,0
20/12/2024,8.392504606194245e+06,0,0,0,0
19/12/2024,9.357304824580796e+06,0,0,0,0
18/12/2024,7.715271919469022e+06,0,0,0,0
17/12/2024,1.3498369572913833e+07,0,0,0,0
16/12/2024,3.488040293543575e+06,0,0,0,0
15/12/2024,2.58536242087355e+06,0,0,0,0
14/12/2024,2.3678256360611706e+06,0,0,0,0
13/12/2024,3.58201020929905e+06,0,0,0,0
12/12/2024,4.1316321595603665e+06,0,0,0,0
11/12/2024,4.553905483690128e+06,0,0,0,0
10/12/2024,9.806215215166789e+06,0,0,0,0
09/12/2024,7.583632454563251e+06,0,0,0,0
08/12/2024,1.936292223820391e+06,0,0,0,0
07/12/2024,2.350385751642682e+06,0,0,0,0
06/12/2024,3.688542185652608e+06,0,0,0,0
05/12/2024,5.084346808352322e+06,0,0,0,0
04/12/2024,3.7339679015507326e+06,0,0,0,0
03/12/2024,4.345452531991117e+06,0,0,0,0
02/12/2024,4.179501525656627e+06,0,0,0,0
01/12/2024,1.7086923505512844e+06,0,0,0,0
30/11/2024,1.6405252503541596e+06,0,0,0,0
29/11/2024,2.130179028814858e+06,0,0,0,0
28/11/2024,2.6497225179526047e+06,0,0,0,0
27/11/2024,3.4496547366895746e+06,0,0,0,0
26/11/2024,4.894200090014647e+06,0,0,0,0
25/11/2024,4.548921080723101e+06,0,0,0,0
24/11/2024,3.64527204296754e+06,0,0,0,0
23/11/2024,5.831980707755344e+06,0,0,0,0
22/11/2024,7.566282860463235e+06,0,0,0,0
21/11/2024,8.630520661566395e+06,0,0,0,0
20/11/2024,1.4827941536255818e+07,0,0,0,0
19/11/2024,8.043780393865918e+06,0,0,0,0
18/11/2024,9.750552998522133e+06,0,0,0,0
17/11/2024,9.146549694568614e+06,0,0,0,0
16/11/2024,4.873340350697674e+06,0,0,0,0
15/11/2024,1.8861718370950546e+07,0,0,0,0
14/11/2024,5.264289418499528e+07,0,0,0,0
13/11/2024,3.762451985906892e+07,0,0,0,0
12/11/2024,1.5821364360605098e+07,0,0,0,0
11/11/2024,1.6705633242388107e+07,0,0,0,0
10/11/2024,6.576713780283116e+06,0,0,0,0
09/11/2024,3.7387658982916744e+06,0,0,0,0
08/11/2024,3.810319344029174e+06,0,0,0,0
07/11/2024,3.190972933463158e+06,0,0,0,0
06/11/2024,5.552394103556293e+06,0,0,0,0
05/11/2024,1.898615911926876e+06,0,0,0,0
04/11/2024,1.806924634677028e+06,0,0,0,0
03/11/2024,1.9100659850622786e+06,0,0,0,0
02/11/2024,1.4060634654035894e+06,0,0,0,0
01/11/2024,3.7126459724682216e+06,0,0,0,0
31/10/2024,3.602100321118246e+06,0,0,0,0
30/10/2024,3.4844211910088863e+06,0,0,0,0
29/10/2024,3.400394702836748e+06,0,0,0,0
28/10/2024,2.8796061063123215e+06,0,0,0,0
27/10/2024,2.868700310049911e+06,0,0,0,0
26/10/2024,4.492151747064225e+06,0,0,0,0
25/10/2024,5.36137077720288e+06,0,0,0,0
24/10/2024,4.880939094793796e+06,0,0,0,0
23/10/2024,3.745959650485009e+06,0,0,0,0
22/10/2024,2.8707721734022233e+06,0,0,0,0
21/10/2024,2.371048417413349e+06,0,0,0,0
20/10/2024,2.216189575699927e+06,0,0,0,0
