formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
02/02/2025,19410907.22373544,4833,675,88395,169513.40280345242
03/02/2025,26673449.375799626,5446,928,118759,237054.38069128027
04/02/2025,40842078.47170332,6326,1243,130186,359216.3596919442
05/02/2025,35361641.882672995,6643,1318,130464,305813.50231326587
06/02/2025,22162619.285777807,5687,1003,98567,192656.36796571978
07/02/2025,25596868.050138596,5620,982,105517,222189.35784202
08/02/2025,19287609.163881343,4862,809,87573,170052.17895609065
09/02/2025,38836107.725521944,5598,869,114912,343782.799116821
10/02/2025,51393177.51658002,6435,1287,136999,438178.36692047486
11/02/2025,40191136.34903296,6348,1331,139545,353356.20938594855
12/02/2025,33320962.02702271,6158,1211,120859,292997.9968784784
13/02/2025,25230561.549420115,5589,1042,97194,222316.53732919914
14/02/2025,39506279.46871375,5354,871,96076,339052.0627943547
15/02/2025,18907357.98774034,4244,616,73649,165491.494521773
16/02/2025,13849634.20372674,4017,514,72699,123757.84709749081
17/02/2025,13677493.567260873,4289,584,78517,123993.09491300523
18/02/2025,14039699.845743435,4297,526,68980,126485.69682577945
19/02/2025,14074854.230422603,4529,595,74000,126935.6265427672
20/02/2025,14982743.86282546,4270,544,76431,131859.6035882093
21/02/2025,12964459.750618493,4162,451,75808,115371.00998106315
22/02/2025,9670765.980943114,3560,429,58097,83613.31101608736
23/02/2025,10034321.79278161,3741,490,59452,87632.33867877301
24/02/2025,9724077.659260271,3671,429,63328,84683.43118706325
25/02/2025,6669851.069784489,3520,422,56650,59991.72998377932
26/02/2025,6199594.703399847,3398,386,55655,56010.610734631984
27/02/2025,7555139.169270808,3350,389,65198,67589.55008867584
28/02/2025,5444975.792359263,3355,729,50679,48090.40114890454
01/03/2025,3885344.0292568076,2653,330,38013,34349.605938279914
02/03/2025,7657283.833567813,3555,640,59544,68174.88609478183
03/03/2025,8368351.584699023,3934,772,59234,75636.04130968603
04/03/2025,6893330.552685475,3296,428,54788,59703.97736990102
05/03/2025,10071331.571252152,4075,837,74400,89255.78206212206
06/03/2025,10065794.109688807,3795,539,74729,88454.05727084831
07/03/2025,12659456.656063126,3884,463,91858,112666.00505836098
08/03/2025,8989255.19855994,3331,399,72676,81115.9706774007
09/03/2025,6732241.10015206,3066,363,65073,60744.09007484135
10/03/2025,6773343.754448243,2979,313,69582,61102.97530900438
11/03/2025,6890716.619867506,3115,319,67008,62310.25934582054
12/03/2025,7948027.763093949,3270,332,78234,71534.20985206708
13/03/2025,7777152.557978372,3182,344,74947,69364.8974157791
14/03/2025,6333299.433133509,2895,337,61816,57075.69972803131
15/03/2025,7517165.31649997,2992,307,61701,68058.40088431741
16/03/2025,5567933.291273221,2753,291,55528,49677.07601615598
