formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
29/11/2024,4.1129539659e+06,6131,771,23210,41129.539659
30/11/2024,5.1849768833e+06,5996,726,25697,51849.768833
01/12/2024,4.276112382e+06,5611,692,22102,42761.12382
02/12/2024,4.3117227704e+06,5317,550,20495,43117.227704
03/12/2024,3.8959216362e+06,5594,642,20676,38959.216362
04/12/2024,6.0011337615e+06,6358,923,23683,60011.337615
05/12/2024,3.7578494921e+06,5811,764,21486,37578.494921
06/12/2024,3.9096525209e+06,4987,581,20877,39096.525209
07/12/2024,3.5263802978e+06,4780,480,19045,35263.802978
08/12/2024,3.7955745145e+06,4828,493,18722,37955.745145
09/12/2024,5.437664137e+06,6015,676,26380,54376.64137
10/12/2024,5.3033013329e+06,5470,623,23383,53033.013329
11/12/2024,5.3907290455e+06,5423,552,22541,53907.290455
12/12/2024,4.0265432098999997e+06,4525,439,18232,40265.432099
13/12/2024,4.1475896176e+06,4436,425,18110,41475.896176
14/12/2024,3.3424851603e+06,4024,448,15869,33424.851603
15/12/2024,3.4200435829000003e+06,3881,427,16077,34200.435829
16/12/2024,3.4602586410000003e+06,4197,728,15638,34602.58641
17/12/2024,7.5661410062e+06,13133,6871,41238,75661.410062
18/12/2024,6.449173524e+06,7803,1468,30792,64491.73524
19/12/2024,6.9710982823e+06,6649,833,28881,69710.982823
20/12/2024,4.4424716106e+06,5244,535,19941,44424.716106
21/12/2024,3.4953567646000003e+06,4219,405,16165,34953.567646
22/12/2024,3.421164179e+06,4432,362,17737,34211.64179
23/12/2024,2.6962249554000003e+06,3637,353,13513,26962.249554
24/12/2024,3.1706108936e+06,4652,450,16605,31706.108936
25/12/2024,2.9319709413e+06,3885,350,13806,29319.709413
26/12/2024,2.5225492101e+06,3711,343,12866,25225.492101
27/12/2024,2.3303283471e+06,3268,276,11845,23303.283471
28/12/2024,8.370343701900001e+06,3367,306,14284,83703.437019
29/12/2024,2.8850925147e+06,3375,316,13874,28850.925147
30/12/2024,2.9919570513999998e+06,3475,291,14628,29919.570514
31/12/2024,3.1675914276e+06,3714,303,15752,31675.914276
01/01/2025,3.7915349090000005e+06,3889,313,16118,37915.34909
02/01/2025,5.3522515304000005e+06,5087,475,21231,53522.515304
03/01/2025,3.7037971404999997e+06,4581,396,17880,37037.971405
